04-01-2021 22:53:01, temp=47.2'C;
04-01-2021 22:54:01, temp=47.2'C;
04-01-2021 22:55:01, temp=47.2'C;
04-01-2021 22:56:02, temp=47.2'C;
04-01-2021 22:57:01, temp=47.2'C;
04-01-2021 22:58:01, temp=47.2'C;
04-01-2021 22:59:01, temp=47.2'C;
04-01-2021 23:00:01, temp=47.8'C;
04-01-2021 23:01:01, temp=47.2'C;
04-01-2021 23:02:01, temp=47.2'C;
04-01-2021 23:03:01, temp=47.2'C;
04-01-2021 23:04:01, temp=46.7'C;
04-01-2021 23:05:01, temp=47.2'C;
